tract_fips,location_name,county_name,no_insurance_pct,high_bp_prevalence,heart_disease_prevalence,annual_checkup_pct,smoking_prevalence,diabetes_prevalence,obesity_prevalence,stroke_prevalence,CensusTract,State,County,Urban,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,lapophalf,lapop1,lapop10,lalowihalf,lalowi1,lalowi10,health_risk_score,health_risk_category,is_food_desert,combined_risk
06001982000,6001982000,Alameda,7.1,25.7,4.8,69.7,9.4,8.6,22.0,2.6,6001982000.0,California,Alameda County,1.0,0.0,0.0,0.0,69.5139228012413,5.76745085977018,,13.2407471369952,1.09856209717691,,13.639999999999997,Medium Risk,False,Low Risk
06001982100,6001982100,Alameda,7.1,11.2,1.3,60.8,8.4,2.4,16.4,0.8,,,,1.0,0.0,,,,,,,,,7.68,Low Risk,False,Low Risk
06001983200,6001983200,Alameda,3.8,22.7,4.1,70.2,7.2,6.9,19.7,2.1,6001983200.0,California,Alameda County,1.0,0.0,0.0,0.0,0.901282131671906,,,0.130410596728325,,,11.44,Medium Risk,False,Low Risk
06003010000,6003010000,Alpine,5.3,33.6,7.9,74.1,11.9,11.6,29.4,3.9,6003010000.0,California,Alpine County,0.0,0.0,0.0,0.0,1174.99999207875,1174.99999207875,669.388616788606,418.267869473896,418.267869473896,197.22537759696,17.56,High Risk,False,High Risk: Disease Only
06005000101,6005000101,Amador,5.0,38.7,9.5,76.4,11.4,13.1,26.4,4.4,6005000101.0,California,Amador County,0.0,0.0,0.0,0.0,3662.55576196242,3138.36729466844,,853.855402564591,667.150262484288,,18.54,High Risk,False,High Risk: Disease Only
06005000102,6005000102,Amador,7.1,42.3,11.0,74.5,16.8,15.7,30.0,5.6,6005000102.0,California,Amador County,0.0,0.0,0.0,0.0,1757.20039761979,1306.03060004469,66.3495595788336,795.287133394243,588.923015184435,36.4272093129093,21.22,Critical Risk,False,High Risk: Disease Only
06005000201,6005000201,Amador,5.5,35.9,9.0,74.2,13.2,12.7,27.6,4.4,,,,1.0,0.0,,,,,,,,,18.139999999999997,High Risk,False,High Risk: Disease Only
06005000202,6005000202,Amador,6.6,39.4,10.1,74.8,14.1,14.1,27.6,4.9,,,,1.0,0.0,,,,,,,,,19.559999999999995,High Risk,False,High Risk: Disease Only
06005000301,6005000301,Amador,13.6,35.2,8.3,66.6,17.8,14.0,32.1,4.2,6005000301.0,California,Amador County,0.0,0.0,0.0,0.0,5646.98025512097,4820.28497520795,,869.342140711329,757.964845504038,,20.64,Critical Risk,False,High Risk: Disease Only
06005000303,6005000303,Amador,6.1,33.0,7.6,71.8,12.6,11.2,26.7,3.8,6005000303.0,California,Amador County,0.0,0.0,0.0,0.0,3511.36438287513,1722.93769290639,,785.720206030906,438.577831910042,,16.919999999999998,High Risk,False,High Risk: Disease Only
06005000304,6005000304,Amador,6.9,34.6,8.0,71.2,15.3,12.2,28.6,4.1,6005000304.0,California,Amador County,0.0,0.0,0.0,0.0,3681.63353590556,2862.39607051276,,1044.06675684237,833.481444017675,,18.060000000000002,High Risk,False,High Risk: Disease Only
06005000401,6005000401,Amador,6.2,38.0,10.0,75.2,13.0,13.7,27.3,4.9,6005000401.0,California,Amador County,0.0,0.0,0.0,0.0,4343.54829966777,2816.05205657647,,1376.1434560699,850.372160688188,,19.04,High Risk,False,High Risk: Disease Only
06005000402,6005000402,Amador,6.9,37.4,9.7,74.1,14.2,13.6,28.0,4.9,6005000402.0,California,Amador County,0.0,0.0,0.0,0.0,4510.82359814483,3746.82013570042,,1218.53825794953,1018.85294600304,,19.119999999999997,High Risk,False,High Risk: Disease Only
06005000500,6005000500,Amador,6.3,35.3,8.5,73.5,13.3,12.2,26.8,4.2,6005000500.0,California,Amador County,0.0,0.0,0.0,0.0,1438.23390179907,1143.24413135146,,369.570382600179,294.776000515429,,17.82,High Risk,False,High Risk: Disease Only
06007000102,6007000102,Butte,6.6,35.0,8.0,73.3,14.0,11.9,30.9,4.2,6007000102.0,California,Butte County,1.0,0.0,0.0,0.0,1270.32049721479,85.0281734466553,,521.280185893178,32.0861024856567,,18.479999999999997,High Risk,False,High Risk: Disease Only
06007000103,6007000103,Butte,5.4,26.3,4.7,70.1,10.0,8.0,27.3,2.4,6007000103.0,California,Butte County,1.0,0.0,0.0,0.0,1801.04411310516,103.967319190502,,344.753082557698,19.901263602078,,14.34,Medium Risk,False,Low Risk
06007000104,6007000104,Butte,8.1,30.7,7.3,70.2,14.2,10.9,30.7,4.1,6007000104.0,California,Butte County,1.0,0.0,1.0,0.0,3416.91959441584,123.158899307251,,1569.01060518598,62.0668869018555,,17.54,High Risk,False,High Risk: Disease Only
06007000201,6007000201,Butte,6.9,28.2,5.9,69.8,13.0,9.5,30.9,3.1,6007000201.0,California,Butte County,1.0,0.0,0.0,0.0,3917.87375425315,1474.91415455937,,1253.33349299734,343.185187343508,,16.28,High Risk,False,High Risk: Disease Only
06007000202,6007000202,Butte,8.4,35.6,8.6,73.1,13.7,12.8,32.3,4.6,6007000202.0,California,Butte County,1.0,0.0,1.0,0.0,957.649415791035,,,414.835803002119,,,19.54,High Risk,False,High Risk: Disease Only
06007000300,6007000300,Butte,9.9,32.2,7.4,70.0,15.7,11.6,32.5,4.2,6007000300.0,California,Butte County,1.0,1.0,1.0,1.0,2071.66570061445,716.339929997921,,1212.39418933541,440.664790250361,,18.720000000000002,High Risk,True,High Risk: Desert + Disease
06007000401,6007000401,Butte,5.7,23.5,4.3,68.3,9.6,7.5,27.4,2.2,6007000401.0,California,Butte County,1.0,0.0,0.0,0.0,1770.99995399825,1770.99995399825,,511.568735911511,511.568735911511,,13.680000000000001,Medium Risk,False,Low Risk
06007000403,6007000403,Butte,6.9,32.2,7.0,72.9,11.3,10.6,29.2,3.6,,,,1.0,0.0,,,,,,,,,17.18,High Risk,False,High Risk: Disease Only
06007000404,6007000404,Butte,4.5,30.7,6.5,74.1,9.6,9.8,27.7,3.1,,,,1.0,0.0,,,,,,,,,15.84,High Risk,False,High Risk: Disease Only
06007000501,6007000501,Butte,7.0,25.9,5.3,68.0,11.6,8.4,28.0,2.7,6007000501.0,California,Butte County,1.0,1.0,1.0,1.0,3490.43567999452,1511.45367965102,,1040.60110032698,193.911251890007,,14.919999999999998,Medium Risk,True,Moderate Risk: Desert Only
06007000502,6007000502,Butte,11.2,20.9,3.9,64.8,14.9,7.1,31.1,2.5,6007000502.0,California,Butte County,1.0,0.0,1.0,0.0,623.596511399373,,,430.12345783785,,,14.84,Medium Risk,False,Low Risk
06007000601,6007000601,Butte,5.3,30.1,5.9,72.4,9.4,9.4,27.9,2.9,6007000601.0,California,Butte County,1.0,0.0,0.0,0.0,2523.82413617522,128.19713640213,,757.6459765248,56.2253667414188,,15.720000000000002,High Risk,False,High Risk: Disease Only
06007000603,6007000603,Butte,10.5,18.8,3.8,64.6,13.7,6.4,30.1,2.3,6007000603.0,California,Butte County,1.0,0.0,1.0,0.0,1242.9765638113,,,657.738330468535,,,13.919999999999998,Medium Risk,False,Low Risk
06007000604,6007000604,Butte,12.1,18.6,3.0,61.6,15.5,5.6,30.7,1.9,6007000604.0,California,Butte County,1.0,0.0,1.0,0.0,703.685426235199,,,375.301612377167,,,14.0,Medium Risk,False,Low Risk
06007000700,6007000700,Butte,5.5,29.3,6.2,70.8,13.0,9.9,31.6,3.3,6007000700.0,California,Butte County,1.0,0.0,1.0,0.0,1526.92957831826,,,492.518231074326,,,16.5,High Risk,False,High Risk: Disease Only
06007000800,6007000800,Butte,4.9,31.3,6.9,72.8,13.4,10.8,31.3,3.6,6007000800.0,California,Butte County,1.0,0.0,0.0,0.0,4946.00458931085,1305.90974327922,,1176.526418183,325.764658257365,,17.04,High Risk,False,High Risk: Disease Only
06007000901,6007000901,Butte,4.9,28.3,5.4,72.3,7.8,8.5,26.6,2.6,6007000901.0,California,Butte County,1.0,0.0,0.0,0.0,2141.87720380504,1076.57845865715,,302.612351822426,152.102996075634,,14.74,Medium Risk,False,Low Risk
06007000903,6007000903,Butte,8.1,28.5,5.9,69.9,13.0,9.7,30.8,3.1,6007000903.0,California,Butte County,1.0,0.0,1.0,0.0,1034.8918194361,,,516.407111674547,,,16.6,High Risk,False,High Risk: Disease Only
06007000904,6007000904,Butte,5.6,35.1,7.6,75.2,11.2,11.1,27.9,3.8,6007000904.0,California,Butte County,1.0,0.0,0.0,0.0,6070.99993768567,4090.11488611205,,1504.42489115891,987.22374325525,,17.459999999999997,High Risk,False,High Risk: Disease Only
06007001000,6007001000,Butte,10.1,22.6,4.9,66.5,13.5,8.3,31.2,2.9,6007001000.0,California,Butte County,1.0,0.0,1.0,0.0,1036.41334148496,,,579.350506220013,,,15.419999999999998,High Risk,False,High Risk: Disease Only
06007001100,6007001100,Butte,10.2,23.0,5.5,66.4,13.1,8.5,29.0,3.2,6007001100.0,California,Butte County,1.0,1.0,1.0,1.0,4436.50854817068,1045.73416214844,,2953.18933608156,424.866520701267,,15.24,High Risk,True,High Risk: Desert + Disease
06007001200,6007001200,Butte,9.6,28.3,6.0,67.9,16.4,9.9,33.4,3.6,6007001200.0,California,Butte County,1.0,0.0,1.0,0.0,2553.5223177945,234.528478609398,,1682.74832794868,79.165730597917,,17.439999999999998,High Risk,False,High Risk: Disease Only
06007001300,6007001300,Butte,11.3,31.4,6.7,68.5,18.1,12.2,34.8,3.9,6007001300.0,California,Butte County,1.0,0.0,1.0,0.0,2155.41848525347,,,1316.92816046881,,,19.279999999999998,High Risk,False,High Risk: Disease Only
06007001400,6007001400,Butte,5.6,33.4,7.7,73.5,12.0,11.5,29.3,3.8,6007001400.0,California,Butte County,0.0,0.0,0.0,0.0,5796.26401747808,5778.29147215233,38.5643144585734,920.561164560535,916.357336646684,5.73653424708661,17.5,High Risk,False,High Risk: Disease Only
06007001500,6007001500,Butte,5.7,32.2,6.8,73.3,11.3,10.5,29.2,3.3,6007001500.0,California,Butte County,0.0,0.0,0.0,0.0,5296.99997939913,5117.97547449915,103.014102103613,1029.13327126102,999.689126207392,21.9678015040793,16.880000000000003,High Risk,False,High Risk: Disease Only
06007001601,6007001601,Butte,6.3,35.3,8.2,73.2,14.4,11.8,29.2,3.9,,,,1.0,0.0,,,,,,,,,18.16,High Risk,False,High Risk: Disease Only
06007001602,6007001602,Butte,4.0,32.4,6.9,75.0,8.6,10.3,27.3,3.3,,,,1.0,0.0,,,,,,,,,16.18,High Risk,False,High Risk: Disease Only
06007001702,6007001702,Butte,5.7,36.9,8.2,75.0,12.5,11.9,30.2,4.0,6007001702.0,California,Butte County,1.0,1.0,1.0,1.0,5223.8760868338,4187.69990536702,,1591.31087050232,1377.66973042669,,18.58,High Risk,True,High Risk: Desert + Disease
06007001703,6007001703,Butte,6.8,38.5,9.4,74.1,15.4,13.3,32.6,4.9,6007001703.0,California,Butte County,1.0,0.0,0.0,0.0,2532.42975269537,1083.2796872356,,854.174179143447,318.519725564809,,20.12,Critical Risk,False,High Risk: Disease Only
06007001704,6007001704,Butte,7.8,38.5,9.1,72.5,18.1,13.8,33.2,5.0,6007001704.0,California,Butte County,0.0,0.0,0.0,0.0,3032.72753133832,2904.40207652954,3.7017084001418,1473.47933771855,1406.93729430086,1.55368797503979,20.479999999999997,Critical Risk,False,High Risk: Disease Only
06007001800,6007001800,Butte,6.6,41.3,10.9,74.5,17.4,15.1,31.4,5.6,6007001800.0,California,Butte County,1.0,1.0,1.0,1.0,4273.91342742447,703.220136517659,,1812.11858459173,354.178253226448,,21.059999999999995,Critical Risk,True,High Risk: Desert + Disease
06007001900,6007001900,Butte,7.7,44.2,12.0,77.0,18.4,17.0,34.6,6.4,6007001900.0,California,Butte County,1.0,0.0,0.0,0.0,2745.99262273898,1272.57990890526,,759.651639797915,299.824006908738,,23.1,Critical Risk,False,High Risk: Disease Only
06007002000,6007002000,Butte,4.1,34.9,7.4,75.0,10.4,10.9,28.6,3.5,6007002000.0,California,Butte County,1.0,0.0,0.0,0.0,4286.66949607193,1933.2767597115,,1258.90825156346,505.501950787755,,17.18,High Risk,False,High Risk: Disease Only
06007002100,6007002100,Butte,6.8,42.0,10.8,75.5,17.3,15.5,33.8,5.7,6007002100.0,California,Butte County,1.0,1.0,1.0,1.0,2184.29424043903,507.752562480931,,838.20517502327,183.379403571982,,21.779999999999998,Critical Risk,True,High Risk: Desert + Disease
06007002200,6007002200,Butte,4.5,37.2,8.3,74.9,12.0,12.0,29.7,4.1,6007002200.0,California,Butte County,0.0,0.0,0.0,0.0,5156.00000328015,4630.66185737963,,1933.72539060917,1692.72616149839,,18.34,High Risk,False,High Risk: Disease Only
06007002300,6007002300,Butte,8.5,40.4,10.9,75.2,17.3,15.6,34.2,5.8,6007002300.0,California,Butte County,0.0,0.0,0.0,0.0,5331.00000713027,4845.79554066814,,1689.87879932618,1545.69934087193,,21.919999999999998,Critical Risk,False,High Risk: Disease Only
06007002401,6007002401,Butte,7.6,40.0,10.6,73.6,19.9,16.0,35.1,5.6,,,,1.0,0.0,,,,,,,,,21.86,Critical Risk,False,High Risk: Disease Only
06007002402,6007002402,Butte,8.8,44.0,11.6,74.7,19.1,16.7,34.7,6.2,,,,1.0,0.0,,,,,,,,,23.16,Critical Risk,False,High Risk: Disease Only
06007002500,6007002500,Butte,12.4,30.3,6.3,67.9,17.8,11.3,33.5,3.7,6007002500.0,California,Butte County,0.0,0.0,0.0,0.0,4004.83874425006,845.676828943389,,2700.0422324709,497.276698674909,,18.76,High Risk,False,High Risk: Disease Only
06007002601,6007002601,Butte,5.5,39.8,10.0,75.5,14.1,13.8,29.8,4.9,6007002601.0,California,Butte County,0.0,0.0,0.0,0.0,1554.78593930241,861.606756460038,,186.769586615333,83.9822097309325,,19.78,High Risk,False,High Risk: Disease Only
06007002602,6007002602,Butte,6.5,39.0,10.2,75.0,14.8,14.1,30.5,5.2,6007002602.0,California,Butte County,1.0,1.0,1.0,1.0,3207.26428483788,2392.86629784759,,1285.50912172418,1046.71107629314,,20.06,Critical Risk,True,High Risk: Desert + Disease
06007002700,6007002700,Butte,7.8,34.2,7.6,71.6,15.2,11.5,31.1,4.0,6007002700.0,California,Butte County,1.0,1.0,1.0,1.0,5069.30357101915,2671.58390394837,,2279.80715836036,1184.64070309344,,18.44,High Risk,True,High Risk: Desert + Disease
06007002800,6007002800,Butte,11.5,36.1,8.6,71.0,20.5,14.0,36.4,5.2,6007002800.0,California,Butte County,1.0,0.0,1.0,0.0,1497.67416421324,,,1009.15905562788,,,21.32,Critical Risk,False,High Risk: Disease Only
06007002900,6007002900,Butte,8.7,31.9,7.2,69.6,17.3,12.6,29.7,4.1,6007002900.0,California,Butte County,1.0,1.0,1.0,1.0,2605.29095250228,1585.36867379257,,1308.36117993738,823.95110734622,,18.020000000000003,High Risk,True,High Risk: Desert + Disease
06007003001,6007003001,Butte,12.4,34.3,8.5,69.2,22.2,15.5,35.3,5.4,6007003001.0,California,Butte County,1.0,0.0,1.0,0.0,2160.83595821518,355.869130062638,,1612.94663195644,246.038319039682,,21.2,Critical Risk,False,High Risk: Disease Only
06007003002,6007003002,Butte,9.3,33.1,7.0,69.1,17.7,12.1,32.1,4.0,6007003002.0,California,Butte County,1.0,1.0,1.0,1.0,3439.67202278321,2706.78805433378,,2032.20124237844,1536.94419987522,,18.720000000000002,High Risk,True,High Risk: Desert + Disease
06007003100,6007003100,Butte,6.6,35.3,8.6,73.3,13.7,12.5,30.0,4.4,6007003100.0,California,Butte County,1.0,1.0,1.0,1.0,4367.95632491255,3964.25428751757,,1394.89467708492,1273.31143454118,,18.6,High Risk,True,High Risk: Desert + Disease
06007003200,6007003200,Butte,13.4,38.5,10.9,71.3,21.3,16.8,35.9,6.3,6007003200.0,California,Butte County,0.0,0.0,0.0,0.0,4233.99997166528,4233.99997166528,,2698.50555073414,2698.50555073414,,23.1,Critical Risk,False,High Risk: Disease Only
06007003300,6007003300,Butte,8.4,36.5,8.9,73.0,16.0,13.9,32.6,4.7,6007003300.0,California,Butte County,0.0,0.0,0.0,0.0,4852.00001109226,4852.00001109226,,1956.72522104718,1956.72522104718,,20.060000000000002,Critical Risk,False,High Risk: Disease Only
06007003400,6007003400,Butte,10.6,34.0,8.4,71.1,14.6,13.6,32.5,4.5,6007003400.0,California,Butte County,0.0,0.0,0.0,0.0,2451.83928577716,1934.22101440072,,781.693194438745,536.407068176979,,19.82,High Risk,False,High Risk: Disease Only
06007003501,6007003501,Butte,11.7,33.0,7.5,69.8,17.4,12.8,34.0,4.2,6007003501.0,California,Butte County,1.0,1.0,1.0,1.0,2461.67562240811,686.549042766258,,711.269359865435,76.4318779327785,,19.8,High Risk,True,High Risk: Desert + Disease
06007003502,6007003502,Butte,14.8,34.2,7.9,71.0,14.8,14.0,34.2,4.4,6007003502.0,California,Butte County,1.0,1.0,1.0,1.0,3028.76518876841,1000.23740988658,5.2876309780404,1127.91254482049,336.557903081705,1.74543159059249,21.020000000000003,Critical Risk,True,High Risk: Desert + Disease
06007003600,6007003600,Butte,9.5,31.7,6.6,70.4,13.7,11.0,31.0,3.4,6007003600.0,California,Butte County,0.0,0.0,0.0,0.0,3404.00003580119,3404.00003580119,43.5588697128558,1231.34860119422,1231.34860119422,11.2731581669105,17.96,High Risk,False,High Risk: Disease Only
06007003700,6007003700,Butte,11.3,37.9,9.1,70.8,21.2,14.8,34.2,5.3,6007003700.0,California,Butte County,1.0,1.0,1.0,1.0,3184.58235979117,834.745372288301,,1900.15406155275,505.90225122372,,21.46,Critical Risk,True,High Risk: Desert + Disease
06009000121,6009000121,Calaveras,6.5,37.2,9.4,73.3,14.5,13.1,29.0,4.8,6009000121.0,California,Calaveras County,1.0,0.0,0.0,0.0,2911.45029075204,1348.01831373922,,870.130816977113,416.862051675844,,19.04,High Risk,False,High Risk: Disease Only
06009000122,6009000122,Calaveras,6.0,38.2,9.0,74.4,12.2,12.6,27.7,4.4,6009000122.0,California,Calaveras County,0.0,0.0,0.0,0.0,3154.50979948303,2551.52374276759,,965.914347421903,820.733246775422,,18.7,High Risk,False,High Risk: Disease Only
06009000123,6009000123,Calaveras,6.3,38.2,9.4,73.4,14.2,13.3,28.5,4.7,,,,1.0,0.0,,,,,,,,,19.14,High Risk,False,High Risk: Disease Only
06009000124,6009000124,Calaveras,6.2,33.4,8.0,71.6,13.4,12.0,28.3,4.0,,,,1.0,0.0,,,,,,,,,17.58,High Risk,False,High Risk: Disease Only
06009000220,6009000220,Calaveras,8.1,35.8,8.7,71.2,16.7,13.4,32.0,4.6,6009000220.0,California,Calaveras County,1.0,0.0,0.0,0.0,5514.99997090765,5274.82631303028,0.879054891935084,2386.14897876426,2287.40679384961,0.391219023644226,19.6,High Risk,False,High Risk: Disease Only
06009000221,6009000221,Calaveras,7.3,33.5,7.6,70.6,13.9,11.6,28.4,3.8,,,,1.0,0.0,,,,,,,,,17.68,High Risk,False,High Risk: Disease Only
06009000222,6009000222,Calaveras,5.9,33.4,7.0,71.7,12.2,11.2,27.8,3.4,,,,1.0,0.0,,,,,,,,,17.060000000000002,High Risk,False,High Risk: Disease Only
06009000301,6009000301,Calaveras,7.8,41.4,10.3,73.4,16.3,14.6,31.5,5.5,,,,1.0,0.0,,,,,,,,,21.119999999999997,Critical Risk,False,High Risk: Disease Only
06009000302,6009000302,Calaveras,7.1,42.1,11.0,73.3,17.9,15.3,31.7,5.7,,,,1.0,0.0,,,,,,,,,21.439999999999998,Critical Risk,False,High Risk: Disease Only
06009000400,6009000400,Calaveras,7.4,40.8,11.4,74.0,18.2,16.1,32.3,6.0,6009000400.0,California,Calaveras County,0.0,0.0,0.0,0.0,4031.99997790849,4031.99997790849,0.0,1603.34036094899,1603.34036094899,0.0,21.6,Critical Risk,False,High Risk: Disease Only
06009000501,6009000501,Calaveras,4.6,38.0,8.8,75.2,11.1,12.2,26.9,4.1,6009000501.0,California,Calaveras County,0.0,0.0,0.0,0.0,2949.56816999602,2383.78696103382,,927.123153438792,775.930028825999,,18.1,High Risk,False,High Risk: Disease Only
06009000504,6009000504,Calaveras,5.5,39.1,10.5,76.1,9.9,13.6,26.8,5.0,6009000504.0,California,Calaveras County,0.0,0.0,0.0,0.0,941.999999062122,941.999999062122,80.0000007350463,282.244014411773,282.244014411773,22.5641029953972,19.1,High Risk,False,High Risk: Disease Only
06009000505,6009000505,Calaveras,5.3,37.4,9.5,75.0,12.0,12.7,27.4,4.5,,,,1.0,0.0,,,,,,,,,18.46,High Risk,False,High Risk: Disease Only
06009000506,6009000506,Calaveras,4.2,38.1,9.2,75.9,9.8,12.0,24.5,4.2,,,,1.0,0.0,,,,,,,,,17.6,High Risk,False,High Risk: Disease Only
06011000100,6011000100,Colusa,17.2,30.6,6.5,67.7,15.6,12.6,32.7,3.5,6011000100.0,California,Colusa County,0.0,0.0,0.0,0.0,5182.99999563689,5182.99999563689,5041.69236447953,1806.96369933804,1806.96369933804,1751.36353924065,19.92,High Risk,False,High Risk: Disease Only
06011000200,6011000200,Colusa,13.9,32.1,7.6,71.4,14.2,13.2,32.4,4.1,6011000200.0,California,Colusa County,1.0,1.0,1.0,1.0,2500.87641084504,1194.78651816033,,710.38895952761,292.417185687763,,19.84,High Risk,True,High Risk: Desert + Disease
06011000301,6011000301,Colusa,17.9,25.9,5.3,68.0,11.1,10.6,30.3,2.8,,,,1.0,0.0,,,,,,,,,18.0,High Risk,False,High Risk: Disease Only
06011000302,6011000302,Colusa,19.7,29.9,7.2,67.8,14.5,13.6,32.3,3.9,,,,1.0,0.0,,,,,,,,,20.54,Critical Risk,False,High Risk: Disease Only
06011000400,6011000400,Colusa,14.5,39.7,9.8,72.3,18.4,15.4,33.9,5.4,6011000400.0,California,Colusa County,0.0,0.0,0.0,0.0,2494.99998606668,2494.99998606668,1203.37805600514,820.256846693333,820.256846693333,413.801699831861,22.660000000000004,Critical Risk,False,High Risk: Disease Only
06011000500,6011000500,Colusa,14.1,30.7,7.2,69.8,14.6,12.6,32.4,3.9,6011000500.0,California,Colusa County,0.0,0.0,0.0,0.0,1576.46929214238,280.823522591651,50.8650001298374,695.760581268216,124.88681227931,28.0826871358368,19.4,High Risk,False,High Risk: Disease Only
06013301000,6013301000,Contra Costa,7.5,29.8,6.4,69.7,13.1,11.0,32.2,3.4,6013301000.0,California,Contra Costa County,1.0,0.0,0.0,0.0,3659.00000124626,3659.00000124626,,997.455365420206,997.455365420206,,17.380000000000003,High Risk,False,High Risk: Disease Only
06013302005,6013302005,Contra Costa,10.7,29.2,5.9,68.4,13.7,11.7,33.8,3.3,6013302005.0,California,Contra Costa County,1.0,0.0,1.0,0.0,1050.67685800791,,,383.064063847065,,,18.259999999999998,High Risk,False,High Risk: Disease Only
06013302006,6013302006,Contra Costa,9.4,26.2,4.8,66.4,13.2,9.6,32.0,2.7,6013302006.0,California,Contra Costa County,1.0,0.0,0.0,0.0,580.338173247874,2.29881304502487,,82.4554387759417,0.326960977166891,,16.4,High Risk,False,High Risk: Disease Only
06013302007,6013302007,Contra Costa,10.2,25.6,5.4,66.5,14.4,10.9,33.8,3.1,6013302007.0,California,Contra Costa County,1.0,1.0,1.0,1.0,4961.24417968427,3435.96847707313,,1214.05525701859,614.839170918625,,17.18,High Risk,True,High Risk: Desert + Disease
06013302009,6013302009,Contra Costa,7.2,26.3,4.3,70.1,10.0,10.5,29.3,2.6,6013302009.0,California,Contra Costa County,1.0,0.0,0.0,0.0,2627.74924456747,335.116884674877,,771.756649767281,101.455607768148,,15.520000000000001,High Risk,False,High Risk: Disease Only
06013302011,6013302011,Contra Costa,7.6,23.9,4.2,67.1,11.6,9.5,30.0,2.5,,,,1.0,0.0,,,,,,,,,15.039999999999997,High Risk,False,High Risk: Disease Only
06013302012,6013302012,Contra Costa,10.8,23.9,4.9,66.1,13.5,10.2,32.7,2.8,,,,1.0,0.0,,,,,,,,,16.5,High Risk,False,High Risk: Disease Only
06013302013,6013302013,Contra Costa,7.2,26.2,5.4,68.6,10.9,10.2,30.2,2.8,,,,1.0,0.0,,,,,,,,,15.84,High Risk,False,High Risk: Disease Only
06013302014,6013302014,Contra Costa,7.1,25.1,4.7,67.6,11.8,9.6,30.1,2.5,,,,1.0,0.0,,,,,,,,,15.319999999999999,High Risk,False,High Risk: Disease Only
06013303104,6013303104,Contra Costa,6.4,24.4,4.3,69.1,9.4,9.5,28.4,2.3,,,,1.0,0.0,,,,,,,,,14.6,Medium Risk,False,Low Risk
06013303105,6013303105,Contra Costa,10.7,24.9,4.6,66.0,12.9,10.1,31.9,2.7,,,,1.0,0.0,,,,,,,,,16.44,High Risk,False,High Risk: Disease Only
06013303106,6013303106,Contra Costa,11.5,29.5,6.3,67.9,15.1,12.2,34.0,3.6,,,,1.0,0.0,,,,,,,,,18.7,High Risk,False,High Risk: Disease Only
06013303107,6013303107,Contra Costa,8.2,23.2,4.3,66.6,10.9,9.0,30.4,2.4,,,,1.0,0.0,,,,,,,,,15.020000000000001,High Risk,False,High Risk: Disease Only
06013303202,6013303202,Contra Costa,6.7,24.4,4.8,68.6,10.9,9.6,30.1,2.6,6013303202.0,California,Contra Costa County,1.0,0.0,0.0,0.0,6378.80788430944,414.685713022947,,941.919616509374,56.733268558979,,15.120000000000001,High Risk,False,High Risk: Disease Only
06013303204,6013303204,Contra Costa,7.4,27.6,5.9,69.0,11.3,10.4,29.9,3.1,6013303204.0,California,Contra Costa County,1.0,0.0,1.0,0.0,811.067061510868,,,257.5090508461,,,16.240000000000002,High Risk,False,High Risk: Disease Only
